-0.0006508,-0.0016562
-0.0006415,-0.0016562
-0.0006322,-0.0016562
-0.0006229,-0.0016562
-0.0006136,-0.0016562
-0.0006043,-0.0016562
-0.0005950,-0.0016562
-0.0005857,-0.0016562
-0.0005764,-0.0016562
-0.0005671,-0.0016562
-0.0005577,-0.0016562
-0.0005484,-0.0016562
-0.0005391,-0.0016562
-0.0005298,-0.0016562
-0.0005205,-0.0016562
-0.0005112,-0.0016562
-0.0005019,-0.0016562
-0.0004926,-0.0016562
-0.0004833,-0.0016562
-0.0004739,-0.0016562
-0.0004646,-0.0016562
-0.0004553,-0.0016562
-0.0004460,-0.0016562
-0.0004367,-0.0016562
-0.0004274,-0.0016562
-0.0004181,-0.0016562
-0.0004088,-0.0016562
-0.0003995,-0.0016562
-0.0003902,-0.0016562
-0.0003808,-0.0016562
-0.0003715,-0.0016563
-0.0003622,-0.0016563
-0.0003529,-0.0016563
-0.0003436,-0.0016563
-0.0003343,-0.0016563
-0.0003250,-0.0016563
-0.0003157,-0.0016563
-0.0003064,-0.0016563
-0.0002970,-0.0016563
-0.0002877,-0.0016563
-0.0002784,-0.0016563
-0.0002691,-0.0016563
-0.0002598,-0.0016563
-0.0002505,-0.0016563
-0.0002412,-0.0016563
-0.0002319,-0.0016563
-0.0002226,-0.0016563
-0.0002133,-0.0016563
-0.0002039,-0.0016563
-0.0001946,-0.0016563
-0.0001853,-0.0016563
-0.0001760,-0.0016563
-0.0001667,-0.0016563
-0.0001574,-0.0016563
-0.0001481,-0.0016563
-0.0001388,-0.0016563
-0.0001295,-0.0016563
-0.0001204,-0.0016563
-0.0001114,-0.0016563
-0.0001024,-0.0016563
-0.0000933,-0.0016563
-0.0000843,-0.0016563
-0.0000752,-0.0016563
-0.0000662,-0.0016563
-0.0000572,-0.0016563
-0.0000481,-0.0016563
-0.0000391,-0.0016563
-0.0000301,-0.0016563
-0.0000210,-0.0016563
-0.0000120,-0.0016563
-0.0000030,-0.0016564
0.0000060,-0.0016564
0.0000150,-0.0016564
0.0000240,-0.0016564
0.0000331,-0.0016564
0.0000421,-0.0016564
0.0000511,-0.0016564
0.0000602,-0.0016564
0.0000692,-0.0016564
0.0000782,-0.0016564
0.0000873,-0.0016564
0.0000963,-0.0016564
0.0001056,-0.0016564
0.0001149,-0.0016564
0.0001241,-0.0016564
0.0001334,-0.0016564
0.0001427,-0.0016564
0.0001520,-0.0016564
0.0001612,-0.0016564
0.0001705,-0.0016564
0.0001798,-0.0016564
0.0001890,-0.0016564
0.0001983,-0.0016564
0.0002076,-0.0016564
0.0002169,-0.0016564
0.0002261,-0.0016564
0.0002354,-0.0016564
0.0002447,-0.0016564
0.0002540,-0.0016564
0.0002632,-0.0016564
0.0002725,-0.0016564
0.0002818,-0.0016564
0.0002911,-0.0016564
0.0003003,-0.0016564
0.0003096,-0.0016564
0.0003189,-0.0016564
0.0003281,-0.0016564
0.0003374,-0.0016564
0.0003467,-0.0016564
0.0003560,-0.0016565
0.0003652,-0.0016565
0.0003745,-0.0016565
0.0003838,-0.0016565
0.0003931,-0.0016565
0.0004023,-0.0016565
0.0004116,-0.0016565
0.0004209,-0.0016565
0.0004302,-0.0016565
0.0004394,-0.0016565
0.0004487,-0.0016565
0.0004580,-0.0016565
0.0004672,-0.0016565
0.0004765,-0.0016565
0.0004858,-0.0016565
0.0004951,-0.0016565
0.0005043,-0.0016565
0.0005136,-0.0016565
0.0005229,-0.0016565
0.0005322,-0.0016565
0.0005414,-0.0016565
0.0005507,-0.0016565
0.0005600,-0.0016565
0.0005692,-0.0016565
0.0005785,-0.0016565
0.0005878,-0.0016565
0.0005971,-0.0016565
0.0006063,-0.0016565
0.0006156,-0.0016565
0.0006249,-0.0016565
0.0006342,-0.0016565
0.0006434,-0.0016565
0.0006527,-0.0016565
0.0006620,-0.0016565
0.0006710,-0.0016565
0.0006801,-0.0016565
0.0006891,-0.0016565
0.0006981,-0.0016565
0.0007072,-0.0016565
0.0007162,-0.0016565
0.0007252,-0.0016566
0.0007343,-0.0016566
0.0007433,-0.0016566
0.0007523,-0.0016566
0.0007614,-0.0016566
0.0007704,-0.0016566
0.0007794,-0.0016566
0.0007885,-0.0016566
0.0007975,-0.0016566
0.0008065,-0.0016566
0.0008156,-0.0016566
0.0008246,-0.0016566
0.0008336,-0.0016566
0.0008427,-0.0016566
0.0008517,-0.0016566
0.0008607,-0.0016566
0.0008698,-0.0016566
0.0008788,-0.0016566
0.0008879,-0.0016566
0.0008969,-0.0016566
0.0009059,-0.0016566
0.0009150,-0.0016566
0.0009240,-0.0016566
0.0009330,-0.0016566
0.0009421,-0.0016566
0.0009511,-0.0016566
0.0009626,-0.0016566
0.0009716,-0.0016566
0.0009806,-0.0016566
0.0009897,-0.0016566
0.0009987,-0.0016566
0.0010072,-0.0016566
0.0010145,-0.0016564
0.0010220,-0.0016559
0.0010293,-0.0016552
0.0010367,-0.0016542
0.0010440,-0.0016530
0.0010513,-0.0016516
0.0010586,-0.0016499
0.0010657,-0.0016479
0.0010728,-0.0016458
0.0010798,-0.0016434
0.0010868,-0.0016407
0.0010936,-0.0016378
0.0011004,-0.0016347
0.0011070,-0.0016314
0.0011135,-0.0016278
0.0011199,-0.0016241
0.0011262,-0.0016201
0.0011323,-0.0016159
0.0011383,-0.0016115
0.0011441,-0.0016069
0.0011498,-0.0016022
0.0011553,-0.0015972
0.0011606,-0.0015920
0.0011657,-0.0015867
0.0011707,-0.0015812
0.0011755,-0.0015756
0.0011801,-0.0015698
0.0011845,-0.0015638
0.0011886,-0.0015577
0.0011926,-0.0015514
0.0011964,-0.0015451
0.0011999,-0.0015386
0.0012032,-0.0015320
0.0012063,-0.0015252
0.0012092,-0.0015184
0.0012118,-0.0015115
0.0012142,-0.0015045
0.0012164,-0.0014974
0.0012183,-0.0014903
0.0012199,-0.0014831
0.0012214,-0.0014759
0.0012226,-0.0014686
0.0012235,-0.0014612
0.0012242,-0.0014539
0.0012246,-0.0014465
0.0012248,-0.0014391
0.0012247,-0.0014309
0.0012247,-0.0014219
0.0012246,-0.0014129
0.0012245,-0.0014039
0.0012245,-0.0013949
0.0012244,-0.0013860
0.0012243,-0.0013770
0.0012242,-0.0013680
0.0012242,-0.0013590
0.0012241,-0.0013501
0.0012240,-0.0013411
0.0012240,-0.0013321
0.0012239,-0.0013232
0.0012238,-0.0013142
0.0012238,-0.0013052
0.0012237,-0.0012962
0.0012236,-0.0012871
0.0012235,-0.0012780
0.0012235,-0.0012689
0.0012234,-0.0012597
0.0012233,-0.0012506
0.0012233,-0.0012415
0.0012232,-0.0012323
0.0012231,-0.0012232
0.0012231,-0.0012141
0.0012230,-0.0012050
0.0012229,-0.0011958
0.0012228,-0.0011867
0.0012228,-0.0011776
0.0012227,-0.0011685
0.0012226,-0.0011593
0.0012226,-0.0011502
0.0012225,-0.0011411
0.0012224,-0.0011320
0.0012223,-0.0011228
0.0012223,-0.0011137
0.0012222,-0.0011046
0.0012221,-0.0010955
0.0012221,-0.0010863
0.0012220,-0.0010772
0.0012219,-0.0010681
0.0012218,-0.0010590
0.0012218,-0.0010500
0.0012217,-0.0010410
0.0012216,-0.0010320
0.0012216,-0.0010231
0.0012215,-0.0010141
0.0012214,-0.0010051
0.0012214,-0.0009961
0.0012213,-0.0009872
0.0012212,-0.0009782
0.0012211,-0.0009692
0.0012211,-0.0009602
0.0012210,-0.0009513
0.0012209,-0.0009423
0.0012209,-0.0009333
0.0012208,-0.0009243
0.0012207,-0.0009154
0.0012207,-0.0009064
0.0012206,-0.0008974
0.0012205,-0.0008884
0.0012205,-0.0008795
0.0012204,-0.0008705
0.0012203,-0.0008615
0.0012202,-0.0008526
0.0012202,-0.0008436
0.0012201,-0.0008346
0.0012200,-0.0008256
0.0012200,-0.0008167
0.0012199,-0.0008077
0.0012197,-0.0008000
0.0012194,-0.0007922
0.0012188,-0.0007844
0.0012180,-0.0007766
0.0012171,-0.0007688
0.0012160,-0.0007611
0.0012146,-0.0007534
0.0012131,-0.0007457
0.0012114,-0.0007381
0.0012095,-0.0007305
0.0012074,-0.0007230
0.0012051,-0.0007155
0.0012027,-0.0007081
0.0012000,-0.0007007
0.0011972,-0.0006934
0.0011942,-0.0006862
0.0011910,-0.0006790
0.0011877,-0.0006720
0.0011841,-0.0006650
0.0011804,-0.0006581
0.0011765,-0.0006513
0.0011725,-0.0006446
0.0011683,-0.0006380
0.0011639,-0.0006315
0.0011594,-0.0006251
0.0011547,-0.0006189
0.0011499,-0.0006127
0.0011449,-0.0006067
0.0011397,-0.0006008
0.0011345,-0.0005950
0.0011290,-0.0005893
0.0011235,-0.0005838
0.0011178,-0.0005784
0.0011119,-0.0005732
0.0011060,-0.0005681
0.0010999,-0.0005631
0.0010937,-0.0005583
0.0010873,-0.0005537
0.0010809,-0.0005492
0.0010744,-0.0005449
0.0010677,-0.0005407
0.0010610,-0.0005367
0.0010541,-0.0005329
0.0010472,-0.0005292
0.0010401,-0.0005257
0.0010330,-0.0005224
0.0010258,-0.0005193
0.0010186,-0.0005163
0.0010112,-0.0005135
0.0010038,-0.0005109
0.0009963,-0.0005085
0.0009888,-0.0005062
0.0009812,-0.0005042
0.0009726,-0.0005023
0.0009631,-0.0005001
0.0009554,-0.0004987
0.0009477,-0.0004974
0.0009399,-0.0004964
0.0009321,-0.0004955
0.0009242,-0.0004949
0.0009164,-0.0004944
0.0009085,-0.0004941
0.0009004,-0.0004940
0.0008913,-0.0004940
0.0008822,-0.0004939
0.0008732,-0.0004939
0.0008642,-0.0004938
0.0008551,-0.0004937
0.0008461,-0.0004937
0.0008371,-0.0004936
0.0008280,-0.0004936
0.0008190,-0.0004935
0.0008100,-0.0004935
0.0008009,-0.0004934
0.0007919,-0.0004934
0.0007829,-0.0004933
0.0007738,-0.0004933
0.0007648,-0.0004932
0.0007558,-0.0004932
0.0007467,-0.0004931
0.0007377,-0.0004931
